"","Recruit_ID","Treatment","Tank","Day","polyp_area","nDay"
"8684","3757","CWT+DHE","T23","18",0.228,18
"8685","3757","CWT+DHE","T23","24",0.37,24
"8686","3757","CWT+DHE","T23","38",0.905,38
"8687","3757","CWT+DHE","T23","46",1.102,46
"8688","3757","CWT+DHE","T23","54",1.576,54
"8689","3757","CWT+DHE","T23","60",1.933,60
"8690","3757","CWT+DHE","T23","67",2.066,67
"8691","3758","CWT+DHE","T23","11",0.078,11
"8692","3758","CWT+DHE","T23","18",0.131,18
"8693","3758","CWT+DHE","T23","24",0.135,24
"8694","3758","CWT+DHE","T23","38",0.238,38
"8695","3758","CWT+DHE","T23","46",0.309,46
"8696","3758","CWT+DHE","T23","54",0.363,54
"8697","3758","CWT+DHE","T23","60",0.37,60
"8698","3758","CWT+DHE","T23","67",0.439,67
"8699","3759","CWT+DHE","T23","11",0.148,11
"8700","3759","CWT+DHE","T23","18",0.181,18
"8701","3759","CWT+DHE","T23","24",0.291,24
"8702","3759","CWT+DHE","T23","38",0.71,38
"8703","3762","CWT+DHE","T23","11",0.248,11
"8704","3762","CWT+DHE","T23","18",0.18,18
"8705","3762","CWT+DHE","T23","24",0.141,24
"8706","3762","CWT+DHE","T23","38",0.266,38
"8707","3763","CWT+DHE","T23","11",0.157,11
"8708","3763","CWT+DHE","T23","18",0.208,18
"8709","3763","CWT+DHE","T23","24",0.243,24
"8710","3763","CWT+DHE","T23","38",0.577,38
"8711","3764","CWT+DHE","T23","11",0.188,11
"8712","3764","CWT+DHE","T23","18",0.265,18
"8713","3764","CWT+DHE","T23","24",0.446,24
"8714","3764","CWT+DHE","T23","38",0.746,38
"8715","3765","CWT+DHE","T23","11",0.086,11
"8716","3765","CWT+DHE","T23","18",0.176,18
"8717","3765","CWT+DHE","T23","24",0.209,24
"8718","3765","CWT+DHE","T23","38",0.447,38
"8719","3765","CWT+DHE","T23","46",0.389,46
"8720","3765","CWT+DHE","T23","54",0.545,54
"8721","3765","CWT+DHE","T23","60",0.85,60
"8722","3765","CWT+DHE","T23","67",0.926,67
"8723","3766","CWT+DHE","T23","11",0.086,11
"8724","3766","CWT+DHE","T23","18",0.104,18
"8725","3766","CWT+DHE","T23","24",0.157,24
"8726","3766","CWT+DHE","T23","38",0.381,38
"8727","3767","CWT+DHE","T23","11",0.062,11
"8728","3767","CWT+DHE","T23","18",0.1,18
"8729","3767","CWT+DHE","T23","24",0.131,24
"8730","3767","CWT+DHE","T23","38",0.265,38
"8731","3768","CWT+DHE","T23","11",0.117,11
"8732","3768","CWT+DHE","T23","18",0.157,18
"8733","3768","CWT+DHE","T23","24",0.178,24
"8734","3768","CWT+DHE","T23","38",0.551,38
"8735","3769","CWT+DHE","T23","11",0.149,11
"8736","3769","CWT+DHE","T23","18",0.075,18
"8737","3769","CWT+DHE","T23","24",0.106,24
"8738","3769","CWT+DHE","T23","38",0.319,38
"8739","3770","CWT+DHE","T23","11",0.174,11
"8740","3770","CWT+DHE","T23","18",0.245,18
"8741","3770","CWT+DHE","T23","24",0.341,24
"8742","3770","CWT+DHE","T23","38",0.95,38
"8743","3771","CWT+DHE","T23","11",0.1,11
"8744","3771","CWT+DHE","T23","18",0.189,18
"8745","3771","CWT+DHE","T23","24",0.252,24
"8746","3771","CWT+DHE","T23","38",0.629,38
"8747","3772","CWT+DHE","T23","11",0.102,11
"8748","3772","CWT+DHE","T23","18",0.121,18
"8749","3772","CWT+DHE","T23","24",0.124,24
"8750","3772","CWT+DHE","T23","38",0.219,38
"8751","3772","CWT+DHE","T23","46",0.186,46
"8752","3772","CWT+DHE","T23","54",0.295,54
"8753","3772","CWT+DHE","T23","60",0.277,60
"8754","3772","CWT+DHE","T23","67",0.304,67
"8755","3773","CWT+DHE","T23","11",0.136,11
"8756","3773","CWT+DHE","T23","18",0.205,18
"8757","3773","CWT+DHE","T23","24",0.47,24
"8758","3773","CWT+DHE","T23","38",0.771,38
"8759","3774","CWT+DHE","T23","11",0.113,11
"8760","3774","CWT+DHE","T23","18",0.164,18
"8761","3774","CWT+DHE","T23","24",0.283,24
"8762","3774","CWT+DHE","T23","38",0.445,38
"8763","3775","CWT+DHE","T23","11",0.168,11
"8764","3775","CWT+DHE","T23","18",0.136,18
"8765","3775","CWT+DHE","T23","24",0.171,24
"8766","3775","CWT+DHE","T23","38",0.356,38
"8767","3776","CWT+DHE","T23","11",0.117,11
"8768","3776","CWT+DHE","T23","18",0.118,18
"8769","3776","CWT+DHE","T23","24",0.16,24
"8770","3776","CWT+DHE","T23","38",0.351,38
"8771","3778","CWT+DHE","T23","11",0.194,11
"8772","3778","CWT+DHE","T23","18",0.082,18
"8773","3779","CWT+DHE","T23","11",0.166,11
"8774","3779","CWT+DHE","T23","18",0.189,18
"8775","3779","CWT+DHE","T23","24",0.271,24
"8776","3779","CWT+DHE","T23","38",0.518,38
"8777","3780","CWT+DHE","T23","11",0.24,11
"8778","3780","CWT+DHE","T23","18",0.321,18
"8779","3780","CWT+DHE","T23","24",0.393,24
"8780","3780","CWT+DHE","T23","38",0.942,38
"8781","3780","CWT+DHE","T23","46",0.699,46
"8782","3780","CWT+DHE","T23","54",1.015,54
"8783","3780","CWT+DHE","T23","60",1.266,60
"8784","3780","CWT+DHE","T23","67",1.208,67
"8785","3781","CWT+DHE","T23","11",0.16,11
"8786","3781","CWT+DHE","T23","18",0.194,18
"8787","3781","CWT+DHE","T23","24",0.272,24
"8788","3781","CWT+DHE","T23","38",0.549,38
"8789","3782","CWT+DHE","T23","11",0.086,11
"8790","3782","CWT+DHE","T23","18",0.223,18
"8791","3782","CWT+DHE","T23","24",0.149,24
"8792","3782","CWT+DHE","T23","38",0.333,38
"8793","3785","CWT+DHE","T23","11",0.106,11
"8794","3785","CWT+DHE","T23","18",0.167,18
"8795","3785","CWT+DHE","T23","24",0.178,24
"8796","3785","CWT+DHE","T23","38",0.497,38
"8797","3787","CWT+DHE","T23","11",0.223,11
"8798","3787","CWT+DHE","T23","18",0.259,18
"8799","3787","CWT+DHE","T23","24",0.372,24
"8800","3787","CWT+DHE","T23","38",0.675,38
"8801","3787","CWT+DHE","T23","46",0.977,46
"8802","3787","CWT+DHE","T23","54",1.866,54
"8803","3787","CWT+DHE","T23","60",1.96,60
"8804","3787","CWT+DHE","T23","67",2.007,67
"8805","3789","CWT+DHE","T23","11",0.225,11
"8806","3789","CWT+DHE","T23","18",0.177,18
"8807","3789","CWT+DHE","T23","24",0.258,24
"8808","3789","CWT+DHE","T23","38",0.539,38
"8809","3789","CWT+DHE","T23","46",0.625,46
"8810","3789","CWT+DHE","T23","54",1.13,54
"8811","3789","CWT+DHE","T23","60",1.359,60
"8812","3789","CWT+DHE","T23","67",1.488,67
"8813","3790","CWT+DHE","T23","11",0.163,11
"8814","3790","CWT+DHE","T23","18",0.211,18
"8815","3790","CWT+DHE","T23","24",0.292,24
"8816","3790","CWT+DHE","T23","38",1.099,38
"8817","3790","CWT+DHE","T23","46",0.572,46
"8818","3790","CWT+DHE","T23","54",1.357,54
"8819","3790","CWT+DHE","T23","60",1.355,60
"8820","3790","CWT+DHE","T23","67",1.336,67
"8821","3791","CWT+DHE","T23","11",0.23,11
"8822","3791","CWT+DHE","T23","18",0.399,18
"8823","3791","CWT+DHE","T23","24",0.444,24
"8824","3791","CWT+DHE","T23","38",1.073,38
"8825","3793","CWT+DHE","T23","11",0.15,11
"8826","3793","CWT+DHE","T23","18",0.278,18
"8827","3793","CWT+DHE","T23","24",0.247,24
"8828","3793","CWT+DHE","T23","38",0.524,38
"8829","3794","CWT+DHE","T23","11",0.111,11
"8830","3794","CWT+DHE","T23","18",0.085,18
"8831","3794","CWT+DHE","T23","24",0.063,24
"8832","3795","CWT+DHE","T23","11",0.05,11
"8833","3795","CWT+DHE","T23","18",0.061,18
"8834","3795","CWT+DHE","T23","24",0.081,24
"8835","3795","CWT+DHE","T23","38",0.123,38
"8836","3796","CWT+DHE","T23","11",0.203,11
"8837","3796","CWT+DHE","T23","18",0.176,18
"8838","3796","CWT+DHE","T23","24",0.192,24
"8839","3796","CWT+DHE","T23","38",0.381,38
"8840","3799","CWT+DHE","T23","11",0.216,11
"8841","3799","CWT+DHE","T23","18",0.236,18
"8842","3799","CWT+DHE","T23","24",0.373,24
"8843","3799","CWT+DHE","T23","38",0.81,38
"8844","3799","CWT+DHE","T23","46",0.568,46
"8845","3799","CWT+DHE","T23","54",0.956,54
"8846","3799","CWT+DHE","T23","60",1.028,60
"8847","3799","CWT+DHE","T23","67",1.395,67
"8848","3801","CWT+DHE","T23","11",0.095,11
"8849","3801","CWT+DHE","T23","18",0.161,18
"8850","3801","CWT+DHE","T23","24",0.126,24
"8851","3801","CWT+DHE","T23","38",0.313,38
"8852","3805","CWT+DHE","T23","11",0.147,11
"8853","3805","CWT+DHE","T23","18",0.124,18
"8854","3805","CWT+DHE","T23","24",0.146,24
"8855","3806","CWT+DHE","T23","11",0.064,11
"8856","3806","CWT+DHE","T23","18",0.1,18
"8857","3806","CWT+DHE","T23","24",0.099,24
"8858","3806","CWT+DHE","T23","38",0.191,38
"8859","3806","CWT+DHE","T23","46",0.235,46
"8860","3806","CWT+DHE","T23","54",0.318,54
"8861","3806","CWT+DHE","T23","60",0.492,60
"8862","3806","CWT+DHE","T23","67",0.419,67
"8863","3807","CWT+DHE","T23","11",0.191,11
"8864","3807","CWT+DHE","T23","18",0.225,18
"8865","3807","CWT+DHE","T23","24",0.272,24
"8866","3807","CWT+DHE","T23","38",0.492,38
"8867","3808","CWT+DHE","T23","11",0.194,11
"8868","3808","CWT+DHE","T23","18",0.272,18
"8869","3808","CWT+DHE","T23","24",0.329,24
"8870","3808","CWT+DHE","T23","38",0.496,38
"8871","3808","CWT+DHE","T23","46",0.569,46
"8872","3808","CWT+DHE","T23","54",1.048,54
"8873","3808","CWT+DHE","T23","60",0.946,60
"8874","3808","CWT+DHE","T23","67",0.829,67
"8875","3809","CWT+DHE","T23","11",0.169,11
"8876","3809","CWT+DHE","T23","18",0.178,18
"8877","3809","CWT+DHE","T23","24",0.205,24
"8878","3809","CWT+DHE","T23","38",0.405,38
"8879","3809","CWT+DHE","T23","46",0.559,46
"8880","3809","CWT+DHE","T23","54",0.864,54
"8881","3809","CWT+DHE","T23","60",0.992,60
"8882","3809","CWT+DHE","T23","67",0.842,67
"8883","3810","CWT+DHE","T23","11",0.235,11
"8884","3810","CWT+DHE","T23","18",0.325,18
"8885","3810","CWT+DHE","T23","24",0.45,24
"8886","3810","CWT+DHE","T23","38",0.897,38
"8887","3810","CWT+DHE","T23","46",0.643,46
"8888","3810","CWT+DHE","T23","54",1.098,54
"8889","3810","CWT+DHE","T23","60",1.104,60
"8890","3810","CWT+DHE","T23","67",1.163,67
"8891","3811","CWT+DHE","T23","11",0.232,11
"8892","3811","CWT+DHE","T23","18",0.26,18
"8893","3811","CWT+DHE","T23","24",0.333,24
"8894","3812","CWT+DHE","T23","11",0.164,11
"8895","3812","CWT+DHE","T23","18",0.174,18
"8896","3812","CWT+DHE","T23","24",0.322,24
"8897","3815","CWT+DHE","T23","11",0.18,11
"8898","3815","CWT+DHE","T23","18",0.191,18
"8899","3815","CWT+DHE","T23","24",0.281,24
"8900","3815","CWT+DHE","T23","38",0.832,38
"8901","3815","CWT+DHE","T23","46",1.537,46
"8902","3815","CWT+DHE","T23","54",1.577,54
"8903","3815","CWT+DHE","T23","60",1.453,60
"8904","3815","CWT+DHE","T23","67",1.337,67
"8905","3816","CWT+DHE","T23","11",0.108,11
"8906","3816","CWT+DHE","T23","18",0.086,18
"8907","3816","CWT+DHE","T23","24",0.1,24
"8908","3816","CWT+DHE","T23","38",0.259,38
"8909","3816","CWT+DHE","T23","46",0.282,46
"8910","3816","CWT+DHE","T23","54",0.362,54
"8911","3816","CWT+DHE","T23","60",0.42,60
"8912","3816","CWT+DHE","T23","67",0.451,67
"8913","3817","CWT+DHE","T23","11",0.108,11
"8914","3817","CWT+DHE","T23","18",0.155,18
"8915","3817","CWT+DHE","T23","24",0.131,24
"8916","3817","CWT+DHE","T23","38",0.314,38
"8917","3817","CWT+DHE","T23","46",0.433,46
"8918","3817","CWT+DHE","T23","54",0.679,54
"8919","3817","CWT+DHE","T23","60",0.533,60
"8920","3817","CWT+DHE","T23","67",0.78,67
"8921","3819","CWT+DHE","T23","11",0.16,11
"8922","3819","CWT+DHE","T23","18",0.232,18
"8923","3819","CWT+DHE","T23","24",0.457,24
"8924","3819","CWT+DHE","T23","38",0.91,38
"8925","3819","CWT+DHE","T23","46",1.752,46
"8926","3819","CWT+DHE","T23","54",1.868,54
"8927","3819","CWT+DHE","T23","60",1.735,60
"8928","3819","CWT+DHE","T23","67",1.822,67
"8929","3834","CWT+DHE","T23","11",0.185,11
"8930","3834","CWT+DHE","T23","18",0.231,18
"8931","3834","CWT+DHE","T23","24",0.48,24
"8932","3834","CWT+DHE","T23","38",0.648,38
"8933","3834","CWT+DHE","T23","46",1.077,46
"8934","3834","CWT+DHE","T23","54",1.711,54
"8935","3834","CWT+DHE","T23","60",1.883,60
"8936","3834","CWT+DHE","T23","67",2.089,67
"8937","3835","CWT+DHE","T23","11",0.167,11
"8938","3835","CWT+DHE","T23","18",0.238,18
"8939","3835","CWT+DHE","T23","24",0.344,24
"8940","3835","CWT+DHE","T23","38",0.924,38
"8941","3835","CWT+DHE","T23","46",1.561,46
"8942","3835","CWT+DHE","T23","54",1.403,54
"8943","3835","CWT+DHE","T23","60",1.686,60
"8944","3835","CWT+DHE","T23","67",1.742,67
"8945","3840","CWT+DHE","T23","11",0.226,11
"8946","3840","CWT+DHE","T23","18",0.255,18
"8947","3840","CWT+DHE","T23","24",0.388,24
"8948","3840","CWT+DHE","T23","38",0.688,38
"8949","3840","CWT+DHE","T23","46",1.054,46
"8950","3840","CWT+DHE","T23","54",1.442,54
"8951","3840","CWT+DHE","T23","60",1.257,60
"8952","3840","CWT+DHE","T23","67",1.269,67
"8953","3843","CWT+DHE","T23","11",0.225,11
"8954","3843","CWT+DHE","T23","18",0.235,18
"8955","3843","CWT+DHE","T23","24",0.483,24
"8956","3843","CWT+DHE","T23","38",0.687,38
"8957","3843","CWT+DHE","T23","46",0.69,46
"8958","3843","CWT+DHE","T23","54",0.979,54
"8959","3843","CWT+DHE","T23","60",1.336,60
"8960","3843","CWT+DHE","T23","67",0.998,67
"8961","3850","CWT+DHE","T23","11",0.198,11
"8962","3850","CWT+DHE","T23","18",0.257,18
"8963","3850","CWT+DHE","T23","24",0.343,24
"8964","3850","CWT+DHE","T23","38",0.727,38
"8965","3853","CWT+DHE","T23","11",0.138,11
"8966","3853","CWT+DHE","T23","18",0.253,18
"8967","3853","CWT+DHE","T23","24",0.302,24
"8968","3853","CWT+DHE","T23","38",0.53,38
"8969","3854","CWT+DHE","T23","11",0.216,11
"8970","3854","CWT+DHE","T23","18",0.276,18
"8971","3854","CWT+DHE","T23","24",0.464,24
"8972","3854","CWT+DHE","T23","38",0.625,38
"8973","3854","CWT+DHE","T23","46",0.788,46
"8974","3854","CWT+DHE","T23","54",1.216,54
"8975","3854","CWT+DHE","T23","60",1.367,60
"8976","3854","CWT+DHE","T23","67",1.481,67
"8977","3855","CWT+DHE","T23","11",0.219,11
"8978","3855","CWT+DHE","T23","18",0.124,18
"8979","3855","CWT+DHE","T23","24",0.098,24
"8980","3855","CWT+DHE","T23","38",0.19,38
"8981","3855","CWT+DHE","T23","46",0.199,46
"8982","3855","CWT+DHE","T23","54",0.205,54
"8983","3855","CWT+DHE","T23","60",0.218,60
"8984","3855","CWT+DHE","T23","67",0.225,67
"8985","3856","CWT+DHE","T23","11",0.203,11
"8986","3856","CWT+DHE","T23","18",0.175,18
"8987","3856","CWT+DHE","T23","24",0.235,24
"8988","3856","CWT+DHE","T23","38",0.487,38
"8989","3856","CWT+DHE","T23","46",0.613,46
"8990","3856","CWT+DHE","T23","54",0.737,54
"8991","3856","CWT+DHE","T23","60",1.291,60
"8992","3856","CWT+DHE","T23","67",1.278,67
"8993","3857","CWT+DHE","T23","11",0.234,11
"8994","3857","CWT+DHE","T23","18",0.139,18
"8995","3857","CWT+DHE","T23","24",0.123,24
"8996","3857","CWT+DHE","T23","38",0.14,38
"8997","3857","CWT+DHE","T23","46",0.25,46
"8998","3857","CWT+DHE","T23","54",0.282,54
"8999","3857","CWT+DHE","T23","60",0.492,60
"9000","3857","CWT+DHE","T23","67",0.534,67
"9001","3858","CWT+DHE","T23","11",0.326,11
"9002","3858","CWT+DHE","T23","18",0.375,18
"9003","3858","CWT+DHE","T23","24",0.345,24
"9004","3858","CWT+DHE","T23","38",0.498,38
"9005","3858","CWT+DHE","T23","46",0.659,46
"9006","3858","CWT+DHE","T23","54",0.763,54
"9007","3858","CWT+DHE","T23","60",0.839,60
"9008","3858","CWT+DHE","T23","67",0.924,67
"9009","3859","CWT+DHE","T23","11",0.264,11
"9010","3859","CWT+DHE","T23","18",0.379,18
"9011","3859","CWT+DHE","T23","24",0.489,24
"9012","3859","CWT+DHE","T23","38",1.142,38
"9013","3859","CWT+DHE","T23","54",1.879,54
"9014","3859","CWT+DHE","T23","60",1.943,60
"9015","3862","CWT+DHE","T23","11",0.067,11
"9016","3862","CWT+DHE","T23","18",0.215,18
"9017","3862","CWT+DHE","T23","24",0.264,24
"9018","3862","CWT+DHE","T23","38",0.652,38
"9019","3862","CWT+DHE","T23","46",0.814,46
"9020","3862","CWT+DHE","T23","54",0.971,54
"9021","3862","CWT+DHE","T23","60",0.987,60
"9022","3862","CWT+DHE","T23","67",0.952,67
"9023","3863","CWT+DHE","T23","11",0.167,11
"9024","3863","CWT+DHE","T23","18",0.255,18
"9025","3863","CWT+DHE","T23","24",0.378,24
"9026","3863","CWT+DHE","T23","38",0.82,38
"9027","3863","CWT+DHE","T23","46",1.08,46
"9028","3863","CWT+DHE","T23","54",1.521,54
"9029","3863","CWT+DHE","T23","60",1.116,60
"9030","3863","CWT+DHE","T23","67",1.153,67
"9031","3864","CWT+DHE","T23","11",0.118,11
"9032","3864","CWT+DHE","T23","18",0.125,18
"9033","3864","CWT+DHE","T23","24",0.16,24
"9034","3864","CWT+DHE","T23","38",0.289,38
"9035","3865","CWT+DHE","T23","11",0.148,11
"9036","3865","CWT+DHE","T23","18",0.112,18
"9037","3865","CWT+DHE","T23","24",0.15,24
"9038","3865","CWT+DHE","T23","38",0.129,38
"9039","3865","CWT+DHE","T23","46",0.235,46
"9040","3865","CWT+DHE","T23","54",0.233,54
"9041","3865","CWT+DHE","T23","60",0.185,60
"9042","3865","CWT+DHE","T23","67",0.173,67
"9043","3866","CWT+DHE","T23","11",0.135,11
"9044","3866","CWT+DHE","T23","18",0.303,18
"9045","3866","CWT+DHE","T23","24",0.503,24
"9046","3866","CWT+DHE","T23","38",0.691,38
"9047","3866","CWT+DHE","T23","46",0.862,46
"9048","3866","CWT+DHE","T23","54",1.016,54
"9049","3866","CWT+DHE","T23","60",0.939,60
"9050","3866","CWT+DHE","T23","67",0.858,67
"9051","3868","CWT+DHE","T23","11",0.107,11
"9052","3868","CWT+DHE","T23","18",0.156,18
"9053","3868","CWT+DHE","T23","24",0.11,24
"9054","3869","CWT+DHE","T23","11",0.082,11
"9055","3869","CWT+DHE","T23","18",0.04,18
"9056","3869","CWT+DHE","T23","24",0.053,24
"9057","3869","CWT+DHE","T23","38",0.21,38
"9058","3873","CWT+DHE","T23","11",0.221,11
"9059","3876","CWT+DHE","T23","11",0.104,11
"9060","3877","CWT+DHE","T23","11",0.127,11
"9061","3878","CWT+DHE","T23","11",0.115,11
"9062","3880","CWT+DHE","T23","11",0.09,11
"9063","3881","CWT+DHE","T23","11",0.135,11
"9064","3882","CWT+DHE","T23","11",0.119,11
"9065","3883","CWT+DHE","T23","11",0.148,11
"9066","3884","CWT+DHE","T23","11",0.16,11
"9067","3886","CWT+DHE","T23","11",0.068,11
"9068","3887","CWT+DHE","T23","11",0.096,11
"9069","3888","CWT+DHE","T23","11",0.116,11
"9070","3891","CWT+DHE","T23","11",0.171,11
"9071","3892","CWT+DHE","T23","11",0.059,11
"9072","3893","CWT+DHE","T23","11",0.096,11
"9073","3894","CWT+DHE","T23","11",0.084,11
"9074","3895","CWT+DHE","T23","11",0.179,11
"9075","3896","CHE","T30","11",0.126,11
"9076","3896","CHE","T30","18",0.164,18
"9077","3896","CHE","T30","24",0.22,24
"9078","3896","CHE","T30","38",0.232,38
"9079","3896","CHE","T30","46",0.367,46
"9080","3896","CHE","T30","54",0.607,54
"9081","3896","CHE","T30","60",0.728,60
"9082","3896","CHE","T30","67",0.783,67
"9083","3897","CHE","T30","11",0.136,11
"9084","3897","CHE","T30","18",0.145,18
"9085","3897","CHE","T30","24",0.116,24
"9086","3898","CHE","T30","11",0.128,11
"9087","3898","CHE","T30","18",0.103,18
"9088","3899","CHE","T30","11",0.209,11
"9089","3899","CHE","T30","18",0.167,18
"9090","3902","CHE","T30","11",0.11,11
"9091","3902","CHE","T30","18",0.194,18
"9092","3903","CHE","T30","11",0.175,11
"9093","3903","CHE","T30","18",0.232,18
"9094","3903","CHE","T30","24",0.251,24
"9095","3903","CHE","T30","38",0.269,38
"9096","3903","CHE","T30","46",0.442,46
"9097","3903","CHE","T30","54",0.669,54
"9098","3903","CHE","T30","60",0.87,60
"9099","3903","CHE","T30","67",1.393,67
"9100","3904","CHE","T30","11",0.11,11
"9101","3904","CHE","T30","18",0.145,18
"9102","3904","CHE","T30","24",0.098,24
"9103","3904","CHE","T30","38",0.12,38
"9104","3904","CHE","T30","46",0.162,46
"9105","3904","CHE","T30","54",0.263,54
"9106","3904","CHE","T30","60",0.183,60
"9107","3904","CHE","T30","67",0.213,67
"9108","3905","CHE","T30","11",0.134,11
"9109","3905","CHE","T30","18",0.102,18
"9110","3905","CHE","T30","24",0.096,24
"9111","3906","CHE","T30","11",0.097,11
"9112","3906","CHE","T30","18",0.08,18
"9113","3906","CHE","T30","24",0.057,24
"9114","3909","CHE","T30","11",0.17,11
"9115","3909","CHE","T30","18",0.132,18
"9116","3909","CHE","T30","24",0.081,24
"9117","3911","CHE","T30","11",0.097,11
"9118","3911","CHE","T30","18",0.103,18
"9119","3911","CHE","T30","24",0.069,24
"9120","3912","CHE","T30","11",0.119,11
"9121","3912","CHE","T30","18",0.08,18
"9122","3912","CHE","T30","24",0.072,24
"9123","3912","CHE","T30","38",0.088,38
"9124","3912","CHE","T30","46",0.12,46
"9125","3912","CHE","T30","54",0.143,54
"9126","3912","CHE","T30","60",0.124,60
"9127","3912","CHE","T30","67",0.122,67
"9128","3913","CHE","T30","11",0.118,11
"9129","3913","CHE","T30","18",0.124,18
"9130","3913","CHE","T30","24",0.152,24
"9131","3915","CHE","T30","11",0.103,11
"9132","3915","CHE","T30","18",0.173,18
"9133","3915","CHE","T30","24",0.117,24
"9134","3915","CHE","T30","38",0.213,38
"9135","3915","CHE","T30","46",0.403,46
"9136","3915","CHE","T30","54",0.789,54
"9137","3915","CHE","T30","60",1.044,60
"9138","3915","CHE","T30","67",1.084,67
"9139","3916","CHE","T30","11",0.096,11
"9140","3916","CHE","T30","18",0.119,18
"9141","3916","CHE","T30","24",0.145,24
"9142","3917","CHE","T30","11",0.138,11
"9143","3917","CHE","T30","18",0.168,18
"9144","3917","CHE","T30","24",0.234,24
"9145","3917","CHE","T30","38",0.342,38
"9146","3917","CHE","T30","46",0.475,46
"9147","3917","CHE","T30","54",0.587,54
"9148","3917","CHE","T30","60",0.713,60
"9149","3917","CHE","T30","67",0.844,67
"9150","3918","CHE","T30","11",0.116,11
"9151","3918","CHE","T30","18",0.135,18
"9152","3918","CHE","T30","24",0.167,24
